Date,max_temp,min_temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV
2014/7/30,33.6,28.1,28,86,66,0,10.5,6
2014/7/31,33.6,28.7,27.9,86,61,0,10.9,5
2014/8/1,34.6,25.9,26.3,94,64,5.9,10.6,5
2014/8/2,32.8,26.1,26.3,91,65,10.7,10.7,5
2014/8/3,32.3,26.1,25.3,97,72,39.3,9.7,5
2014/8/4,32.7,27.2,28.2,97,66,12,6.9,5
2014/8/5,30.7,27.3,28.4,96,78,21.1,2,2
2014/8/6,31.1,26.1,26.4,97,69,36.5,3.2,3
2014/8/7,31,26.7,26.4,96,71,14.5,5,4
2014/8/8,32.3,28.1,26.8,88,68,0,11,6
2014/8/9,32,28.8,27.6,86,68,0,7.7,5
2014/8/10,32.4,27.5,26.4,90,65,5.1,7.3,5
2014/8/11,32.1,28.5,27.5,89,71,Trace,6.1,5
2014/8/12,31.9,25.2,24.5,98,73,102.9,3.4,4
2014/8/13,28.8,24.3,23.4,98,89,166.1,0,0.2
2014/8/14,30.7,25.4,24.6,98,76,0.5,3.3,3
2014/8/15,32.4,26.7,26,89,63,0,10.9,6
2014/8/16,31.9,27.9,26.6,88,68,0,9,5
2014/8/17,31.9,27.3,26.2,86,69,0,11.2,6
2014/8/18,32.4,27.7,26.5,87,63,0,10.7,6
2014/8/19,31.3,24.6,24.2,94,72,42.1,2,3
2014/8/20,26.5,22.9,21.7,98,83,88.8,0,1
2014/8/21,30.7,23.9,24.6,96,69,0.1,5.4,4
2014/8/22,31.9,26.6,26,92,61,0,4.9,3
2014/8/23,32.2,27.2,25.9,89,67,trace,6.3,4
2014/8/24,33.2,26.9,25.9,86,62,0,9.2,5
2014/8/25,34.1,27.3,26.6,89,58,0,11.2,6
2014/8/26,34.2,27.9,27,87,60,0,10.3,6
2014/8/27,31.7,28.2,27.4,86,67,0.7,2.7,4
2014/8/28,32.1,28.1,27.1,87,69,0.3,5.7,4
2014/8/29,34.1,27.5,26.7,88,57,0,10.9,6
2014/8/30,34,27.8,26.8,85,57,0,11,6
2014/8/31,31.2,28.2,27.2,90,75,1.6,3.7,3
2014/9/1,32.7,27.1,26.6,95,64,2.2,9.2,6
2014/9/2,32.2,27.4,26.5,88,59,0,9.1,5
2014/9/3,32.8,27.6,26,86,56,0,10.9,5
2014/9/4,31.6,27.4,26.4,87,66,6.7,5.8,2
2014/9/5,32.7,27.9,26.6,89,66,Trace,7.1,5
2014/9/6,33.6,27.7,26.7,86,60,Trace,10.7,5
2014/9/7,32.9,28.3,27.3,88,66,0.6,4.6,5
2014/9/8,31,27.5,27.5,91,72,3,1.8,3
2014/9/9,32.5,28,26.9,85,65,0,9.7,5
2014/9/10,33.9,28.1,26.6,85,59,Trace,8.3,4
2014/9/11,34.1,28.1,26.7,87,60,Trace,8.7,5
2014/9/12,31.6,26.1,25.5,97,73,32.1,2,3
2014/9/13,32.1,26.9,26.6,97,72,6.2,8.9,5
2014/9/14,33.4,27.6,27.1,92,64,0.5,9.8,5
2014/9/15,33.2,26.4,25.9,94,60,17.6,5.8,4
2014/9/16,28.8,26.2,25.9,96,78,51.6,0.1,2
2014/9/17,30.5,26.6,25.9,94,81,7.7,1.3,2
2014/9/18,32.5,26.9,26,92,68,Trace,10.7,5
2014/9/19,32.2,27.4,26.2,91,64,0.3,6,3
2014/9/20,33,26.7,25.5,73,56,0,9.1,4
2014/9/21,29.9,25.7,24.7,70,59,0,2.6,2
2014/9/22,29.6,25.2,24.1,76,58,Trace,7,2
2014/9/23,30.1,25.6,24.1,77,63,0,5,2
2014/9/24,29.9,26.4,24.7,84,67,0,4,1
2014/9/25,31.2,26.8,24.9,84,66,0,3.5,2
2014/9/26,31.4,27.2,25.2,83,67,0.7,4.2,3
2014/9/27,31.7,27,25.3,85,64,0,10.7,4
2014/9/28,32.8,26.7,25.2,85,60,0,10.3,4
2014/9/29,32.4,27.2,25.5,84,58,0,9.2,4
2014/9/30,33.6,27.1,25.1,90,61,11.4,6.9,3
2014/10/1,31.4,25.2,24,96,70,26.7,8.8,4
2014/10/2,30.8,26.6,26,88,65,Trace,4.7,3
2014/10/3,30,25.2,25.5,92,76,23.7,4.2,2
2014/10/4,28.9,24.9,25.2,96,75,2.6,2,2
2014/10/5,30.7,25.4,24.8,88,54,0.1,9.2,3
2014/10/6,29.8,24.5,23.8,78,47,0,10.6,4
2014/10/7,28.9,24.4,23.4,72,54,Trace,10.3,3
2014/10/8,29.1,23.9,22.8,73,48,0,10.3,3
2014/10/9,29.2,25,23.2,71,48,0,5.3,3
2014/10/10,30.3,24.2,22.7,76,48,0,6.8,3
2014/10/11,31.4,25.1,23,72,49,0,10.1,4
2014/10/12,30.9,25,22.7,79,42,0,10.5,4
2014/10/13,29.9,23.8,21.2,68,45,0,9.4,3
2014/10/14,28.7,23,21.6,71,51,Trace,8,3
2014/10/15,28.4,22.8,21.6,74,56,0,9.7,3
2014/10/16,27.6,23.9,22.2,78,53,Trace,8.8,3
2014/10/17,28,23.4,21.8,74,53,0,10,3
2014/10/18,28.3,23.1,21.5,78,58,0,10.4,4
2014/10/19,28.5,24.5,22.8,82,56,TRACE,7,3
2014/10/20,29.4,25,23.3,83,66,0,8.3,4
2014/10/21,30.4,24.6,23,84,50,Trace,6.7,3
2014/10/22,30.6,23.4,21.9,96,54,56.4,8.1,3
2014/10/23,25.7,23.9,21.9,95,75,0.2,0,1
2014/10/24,26,24.2,22.9,80,70,0,1.1,1
2014/10/25,26,24.1,22.9,83,76,0,1.3,2
2014/10/26,28.3,24.4,23.6,87,68,0.1,4,3
2014/10/27,28.7,24.4,23.3,87,65,0,8.2,3
2014/10/28,26.8,23.7,22.1,78,59,Trace,6.7,3
2014/10/29,27.7,23.9,23.6,82,62,TRACE,7.5,3
2014/10/30,27.5,24.5,23.6,86,70,0,7.3,3
2014/10/31,28.1,24.3,23.2,87,70,0,7.6,3
2014/11/1,28.6,23.9,22.7,86,70,0,10.1,3
2014/11/2,27.4,22.9,22.8,85,61,Trace,5.6,2
2014/11/3,22.9,21,21.6,74,63,Trace,0,0.8
2014/11/4,23.5,21.9,21.6,81,72,Trace,0,0.8
2014/11/5,25.2,23,21.6,81,74,Trace,1.3,2
2014/11/6,26.5,22.7,21.8,87,74,0.1,3.8,2
2014/11/7,24,22.1,22.5,97,82,11.8,0,0.6
2014/11/8,22.1,19.3,21.3,98,84,18,0,0.3
2014/11/9,23.9,20.2,18.8,86,75,Trace,2.6,2
2014/11/10,24.7,22.6,21.6,84,72,Trace,6,2
2014/11/11,25,22.8,21.6,85,76,0,1.3,2
2014/11/12,24.3,20,21.4,88,74,trace,0.7,2
2014/11/13,21.3,18.6,20.1,88,72,Trace,0.1,0.9
2014/11/14,23,18.9,19.1,79,69,Trace,3.4,2
2014/11/15,24.1,20,19.1,85,65,0.4,10.1,3
2014/11/16,25.8,20.3,19.3,85,61,0,9.8,3
2014/11/17,24.3,19.2,18.4,73,56,0,9.8,3
2014/11/18,23.5,18.1,17.9,72,57,Trace,7.8,2
2014/11/19,23.7,19.1,18.5,78,58,Trace,7.6,2
2014/11/20,23.4,20.2,19.2,80,60,0,9.7,3
2014/11/21,24.5,20.5,19.3,83,62,0,9.8,3
2014/11/22,24.6,20.7,19.3,88,68,0,9.8,3
2014/11/23,24.9,21.8,19.9,88,70,0,7,3
2014/11/24,25.7,21.6,20.1,88,67,0,7.2,2
2014/11/25,26.9,21.9,19.7,92,65,0,9,2
2014/11/26,24.8,22.5,20.3,85,75,0,4.7,2
2014/11/27,23,21.4,20.3,90,77,0.4,0.1,0.8
2014/11/28,25,21.9,21,88,75,Trace,2.8,2
2014/11/29,24.2,23.1,21.6,94,78,0.2,0.1,0.9
2014/11/30,26,22.9,22.4,96,82,0.2,1.2,1
2014/12/1,23.9,15.5,16.6,94,69,3.1,0,0.5
2014/12/2,17.6,14.5,15.8,96,79,4.5,0,0.5
2014/12/3,19.3,16.7,16.7,95,83,1.7,0,0.6
2014/12/4,18.7,13.5,14.5,96,66,5.4,0,1
2014/12/5,16.8,12.9,14,85,57,0.5,0.5,1
2014/12/6,18.8,15.9,14.9,76,62,Trace,2.3,2
2014/12/7,18.7,17,15.7,73,63,0.1,0,0.8
2014/12/8,20.7,15.7,15.5,78,59,0.1,5.3,2
2014/12/9,20.8,17.6,15.8,78,61,0,9.3,2
2014/12/10,21,17.9,17.9,94,64,2.1,0,1
2014/12/11,21.5,17.7,16.8,71,56,Trace,0.5,1
2014/12/12,17.7,14.4,13.4,64,42,0,1.7,2
2014/12/13,17.6,12.1,11.4,60,45,0,9.5,2
2014/12/14,18.9,13.3,12,73,49,0,9.5,2
2014/12/15,20.1,17,14,79,58,0,0.1,1
2014/12/16,19,13.9,11.1,69,30,0,8.5,2
2014/12/17,15.2,10.8,8.9,38,23,0,9.3,2
2014/12/18,15.8,11.9,9.9,72,33,0.1,0.3,1
2014/12/19,14.7,10.7,11.5,95,69,14.3,0,0.6
2014/12/20,17.7,10.8,11.1,87,49,0.2,9.3,2
2014/12/21,18.8,13.5,11.1,76,41,0,8.1,2
2014/12/22,15.5,10.9,9.3,67,42,0,9.1,2
2014/12/23,16.3,14.5,12.8,77,50,Trace,0.1,0.8
2014/12/24,21.4,15.8,15,81,63,0,1.2,2
2014/12/25,19.1,15.3,15.6,96,57,6.7,0,0.9
2014/12/26,17,15,15.3,95,81,2.2,0,0.6
2014/12/27,17.7,15.3,15.5,95,76,0.5,0,0.7
2014/12/28,16.1,12.3,11.5,97,69,3.2,2.3,1
2014/12/29,17.9,11,10.3,77,39,0,9.4,3
2014/12/30,18.4,12.8,10.7,83,44,0,9.5,2
2014/12/31,20.4,13.2,11,90,38,0,9.5,2
2015/1/1,19.2,13.7,10.9,80,42,0,9.5,2
2015/1/2,17.1,13.1,11.7,81,57,0,9.5,2
2015/1/3,17.9,13.2,10.9,84,46,0,9.6,2
2015/1/4,19.6,15.2,12.8,87,58,0,7.8,2
2015/1/5,20.7,18.1,16.2,88,70,0,0.6,2
2015/1/6,23.9,18.2,16.8,92,70,0,7.8,2
2015/1/7,19.2,16.2,15.2,95,62,0.1,0,0.7
2015/1/8,18,13.6,12.8,79,59,0,8.9,2
2015/1/9,17.5,14.1,12.8,82,51,0,8.4,2
2015/1/10,19.2,13.9,11.9,79,49,0,9.5,2
2015/1/11,19.6,14.9,13.2,78,49,Trace,3.1,2
2015/1/12,17.1,12,12,96,70,14.9,0,0.3
2015/1/13,13.9,11.7,10.6,98,78,25.8,0.1,0.6
2015/1/14,17.5,10.3,9.3,82,50,0,9.8,3
2015/1/15,17.6,11.4,9.7,81,54,0,9.8,3
2015/1/16,20.2,14.5,12.5,86,47,0,9.4,2
2015/1/17,17.7,13.5,11.1,80,50,0,9.6,2
2015/1/18,19.2,13.9,11.7,80,42,0,9,2
2015/1/19,19.3,13,10.4,75,36,0,8.8,2
2015/1/20,18.5,14.2,11.4,81,51,0,6.8,2
2015/1/21,20.4,14.2,11.9,83,49,trace,5.6,1
2015/1/22,20.7,15.3,11.6,66,31,0,9.9,2
2015/1/23,19.3,14.4,11.4,82,53,0,9.9,2
2015/1/24,18.5,15.8,13.4,90,69,0.9,1.5,2
2015/1/25,19.7,16.6,15.2,87,71,trace,1.5,2
2015/1/26,21.5,16.6,14.6,89,72,0,8.8,3
2015/1/27,19.8,17.2,15.1,88,73,0,4.4,2
2015/1/28,18.5,16.1,14.6,84,69,Trace,5.2,2
2015/1/29,19.5,14.9,13.6,88,67,Trace,10,3
2015/1/30,19.6,15.5,14.2,87,65,0,3.8,2
2015/1/31,16.5,14.7,13.4,86,75,Trace,0.2,1
2015/2/1,17.2,14.2,13.1,83,68,Trace,0.7,1
2015/2/2,19.1,14.7,13.1,85,63,0,8.6,3
2015/2/3,19.8,15.5,13.7,86,68,0,8.8,3
2015/2/4,17.9,14.2,13,88,68,0,0.3,0.7
2015/2/5,16.5,12.5,12.8,73,55,trace,3,2
2015/2/6,15.7,11,11.2,81,59,0.3,1.4,1
2015/2/7,18.4,14.4,13.1,80,64,0,3.5,2
2015/2/8,19.5,13.9,12.5,75,37,0,8.9,2
2015/2/9,17.2,13.7,11.4,74,57,0,9.2,2
2015/2/10,17.1,12.8,11.2,77,61,0,9.1,2
2015/2/11,18,13.6,12,81,57,0,4.5,2
2015/2/12,21.4,14.6,12.1,72,37,0,9.7,3
2015/2/13,21.5,14.4,11.4,66,35,0,10.3,3
2015/2/14,20.5,16.8,13.4,71,43,0,4.9,2
2015/2/15,19.8,18.1,16.8,96,72,3.3,0,0.7
2015/2/16,21.6,17.8,16,97,81,0,1.6,1
2015/2/17,21.6,18.2,16.5,96,67,Trace,4.2,2
2015/2/18,19.4,17.1,15.6,88,68,Trace,1.4,2
2015/2/19,17.9,16.4,16,87,72,TRACE,0.3,2
2015/2/20,19.1,15.9,15.9,90,76,Trace,0.3,2
2015/2/21,21,17.6,17.4,95,85,0.2,0,2
2015/2/22,22,18.9,18.7,98,87,15.6,0.2,1
2015/2/23,19.1,17.9,17.6,98,90,10.2,0.4,2
2015/2/24,19.6,17.8,18.1,97,89,Trace,0.2,2
2015/2/25,20.5,18.9,19,98,91,0.8,0.4,2
2015/2/26,23.8,19.5,19.2,97,81,0,5.4,3
2015/2/27,21.5,17.9,18.4,95,92,1.2,0,0.7
2015/2/28,19.5,17.2,17.4,94,86,0.4,0.2,2
2015/3/1,20.4,17.6,17.8,92,59,TRACE,1.2,2
2015/3/2,18.2,17.1,17.1,91,78,Trace,0,1
2015/3/3,22.5,17,16.6,95,80,0.2,1.4,2
2015/3/4,18.7,16.3,16.4,96,88,0.2,0,0.7
2015/3/5,16.6,15.7,16.1,97,89,4.8,0,0.9
2015/3/6,17.4,16.4,16.4,95,92,0.1,0,0.9
2015/3/7,18.4,16.6,16.9,94,86,0.2,0,1
2015/3/8,20.3,16.8,16.9,91,80,trace,2.4,3
2015/3/9,25.1,18.1,16.8,94,70,Trace,7.7,3
2015/3/10,19.4,16.1,16.3,84,63,Trace,4.1,3
2015/3/11,17.6,15.5,15.6,92,73,0.3,0.1,1
2015/3/12,16.5,14.8,14.7,96,85,3.7,0,0.8
2015/3/13,18.3,15.8,16.2,83,71,0,0,1
2015/3/14,20.3,18,16.6,89,74,Trace,0,0.9
2015/3/15,22.5,19.6,18.8,97,89,0,0.2,1
2015/3/16,23.7,20.4,19.4,97,86,trace,0.8,2
2015/3/17,24.6,20.7,20.4,97,81,0,1.5,2
2015/3/18,26,21,20.2,97,84,0,0.8,2
2015/3/19,26.4,22.3,21,96,79,0,5.1,3
2015/3/20,28.3,22.1,20.7,95,66,0,8.1,3
2015/3/21,25.5,21,20.3,94,75,0,7.5,3
2015/3/22,22.3,19.9,19,92,69,0.1,0,1
2015/3/23,24.5,19.2,18.2,80,52,Trace,2.6,2
2015/3/24,22.3,18.4,18.8,83,66,0,5.4,3
2015/3/25,19.1,17.7,17.3,81,73,trace,0,0.8
2015/3/26,20.5,17.4,17.4,96,72,4.2,0,2
2015/3/27,23.7,17.9,17.8,97,75,14.6,2.4,2
2015/3/28,24.8,19.7,18.7,93,65,0,6.5,4
2015/3/29,26.7,20.1,19,89,63,0,6.7,4
2015/3/30,25.2,21.5,20.4,93,80,0,3.8,3
2015/3/31,25.6,21.9,21.2,95,82,trace,1.6,3
2015/4/1,27.2,22.7,21.9,95,75,0,1.5,3
2015/4/2,28.5,23.6,24.1,91,74,0,2.1,3
2015/4/3,26.9,25,23.2,89,78,Trace,0.5,1
2015/4/4,29.4,25,23.8,90,70,0,2.1,3
2015/4/5,30.6,24,22.5,93,58,0,10.4,5
2015/4/6,29.8,23.8,22.2,91,70,Trace,11.1,4
2015/4/7,27.1,22,22.5,89,72,0.1,4.6,2
2015/4/8,22.1,16.4,16.9,96,69,10,0,1
2015/4/9,19.4,15.9,16.9,96,84,1.3,0,0.9
2015/4/10,20,16.6,18.2,95,80,0.7,0,0.8
2015/4/11,17.9,16.4,15.9,99,90,52,0,0.7
2015/4/12,22.4,16.5,17.8,97,66,0.2,3.1,3
2015/4/13,27.2,18.6,18.5,77,38,0,11.1,4
2015/4/14,26.6,18.1,15.5,61,29,0,11.3,5
2015/4/15,27.5,18.4,16.3,75,36,0,11.5,5
2015/4/16,26.1,19.6,17.7,81,57,0,11.1,4
2015/4/17,27.4,20.7,18.9,87,57,0,11.2,5
2015/4/18,27.2,23.2,21.6,90,80,Trace,1.7,1
2015/4/19,27.5,25.8,23.8,87,80,trace,0.2,0.9
2015/4/20,28.6,23,22.4,91,78,0.2,1.1,1
2015/4/21,25.7,22.5,21.8,87,65,Trace,0.4,2
2015/4/22,26.7,21.7,20.9,88,65,Trace,4.6,3
2015/4/23,23.6,22.1,21.1,80,56,TRACE,0,1
2015/4/24,29,21.6,20.4,83,56,0,8.7,4
2015/4/25,27.2,22.2,21,85,65,0,4.6,3
2015/4/26,27.9,22.2,21.2,84,61,0,9.1,4
2015/4/27,30.3,21.8,20.8,87,60,0,10.6,5
2015/4/28,28.9,23.1,22.2,90,64,0,6.7,4
2015/4/29,30.1,24.3,22.5,89,67,0,9.8,5
2015/4/30,31.9,24.9,23.5,91,60,0,10.1,5
2015/5/1,30.8,25.4,24.1,88,68,0.5,5,3
2015/5/2,29.8,26.4,24.9,86,72,trace,2.5,3
2015/5/3,30.4,27,25.2,86,70,Trace,5.2,4
2015/5/4,30.7,26.9,25.2,84,70,Trace,5.5,4
2015/5/5,30.5,24.3,24.3,96,71,3.9,1.6,2
2015/5/6,28.9,24.2,24.1,97,77,0.6,1.3,2
2015/5/7,30.6,26.5,25.1,91,75,0.3,3,3
2015/5/8,30.2,27.1,25.5,85,71,0,1.4,3
2015/5/9,30.5,24.2,23.9,94,73,7.3,2.1,3
2015/5/10,28.8,24.3,23.8,97,82,20.1,1.1,2
2015/5/11,29.4,23.3,22.8,97,78,51,1.9,3
2015/5/12,29.5,22.6,22.8,92,63,0,7.6,5
2015/5/13,28.4,25.2,24.5,90,78,0,4,4
2015/5/14,31.9,26.4,25.1,90,63,Trace,8.4,5
2015/5/15,32.6,27.1,25.7,87,67,0,6,4
2015/5/16,28.6,24.6,24.2,97,81,18.4,0.5,1
2015/5/17,29.6,24.5,24.2,95,78,5.7,1.4,2
2015/5/18,29.3,26.1,24.8,94,75,0.9,0.8,2
2015/5/19,29.3,27.6,25.9,88,80,1.2,0.4,1
2015/5/20,30,25.2,24,97,82,107.7,0.3,1
2015/5/21,25.3,23.1,23.8,98,87,12.6,0,1
2015/5/22,24.3,22.9,23.4,96,89,0.7,0,2
2015/5/23,27.4,23.9,15.3,99,94,169.4,0,0.4
2015/5/24,29,24.6,23.7,99,84,8.2,0.6,2
2015/5/25,32.5,25.4,24.8,98,68,29.4,5.9,5
2015/5/26,28.7,24.6,24.8,98,86,64.6,0,0.5
2015/5/27,31,27.8,26.2,92,77,0.2,3.3,4
2015/5/28,31.9,28.3,26.8,90,71,1.4,8.3,6
2015/5/29,32.5,29.1,27.3,84,73,0,4.8,3
2015/5/30,32.5,26.1,26,92,71,7,8,5
2015/5/31,31.5,26.7,26,92,73,1.9,2.6,3
2015/6/1,31.2,28.4,27.2,91,76,10.6,0.4,2
2015/6/2,32.5,26.5,26.7,92,68,5.4,4.2,3
2015/6/3,33.2,28,26.7,86,66,trace,10.6,6
2015/6/4,32.8,27.9,26.9,88,64,0,11.1,6
2015/6/5,31.4,27.8,26.6,86,73,0,5,4
2015/6/6,32.4,27.2,26.4,85,68,0.8,5.9,4
2015/6/7,32.1,28.1,26.4,83,70,Trace,5.1,4
2015/6/8,32.2,27.8,26.9,89,65,1.6,7.5,4
2015/6/9,31.5,28.4,26.9,84,69,Trace,6.2,4
2015/6/10,32,27.3,27.3,90,72,8.1,3.8,3
2015/6/11,32.7,27.9,27.1,91,70,0.8,5.5,4
2015/6/12,31.7,25.6,24.3,98,70,96.8,6.7,4
2015/6/13,32.3,28.5,26.8,84,67,0.4,4.9,3
2015/6/14,33,27.3,26.3,93,66,1.5,4.9,4
2015/6/15,34,26.7,25.3,94,59,5.2,6.6,5
2015/6/16,33.4,28.1,26.8,88,63,0,9.9,6
2015/6/17,33,28.5,26.9,85,65,0,11.5,6
2015/6/18,34.2,28.5,26.5,86,56,0,11.7,6
2015/6/19,34.2,28.6,27.2,86,52,trace,10.5,6
2015/6/20,34.1,29.2,27.7,85,57,0,10,6
2015/6/21,31.9,26.3,26.5,97,78,51,3.4,4
2015/6/22,30,26.7,26.1,98,85,18.1,1.5,3
2015/6/23,29.1,26,25.3,98,85,51.3,0.3,2
2015/6/24,30.7,26.1,26.1,97,80,9.7,0.4,3
2015/6/25,29.7,26.9,26.4,97,82,28.5,0.9,2
2015/6/26,32.3,27.1,26.5,96,67,10.4,6.8,4
2015/6/27,32.5,29.1,27.2,84,70,0,8.8,5
2015/6/28,33.6,27.4,26.5,91,62,1.9,10.8,6
2015/6/29,33.3,28.9,27.2,84,63,Trace,10.3,6
2015/6/30,32.5,29.1,27.7,81,69,trace,7.6,5
2015/7/1,32.7,29.4,28,84,72,0,9,5
2015/7/2,32.6,29.5,28,84,71,Trace,7.9,5
2015/7/3,32.4,29.3,27.8,85,70,0,6.5,4
2015/7/4,33.8,28.7,27.3,86,62,0,7.2,4
2015/7/5,32.7,28.5,27.5,87,68,0,11,6
2015/7/6,30.7,27.9,27.1,85,65,Trace,2.8,2
2015/7/7,32.7,26.7,25.3,71,57,0,7.2,5
2015/7/8,31.8,26.6,25.4,70,58,0,5,4
2015/7/9,30.2,25,24.9,97,66,2,0.4,3
2015/7/10,32.7,25.4,24.9,98,67,24.3,7.3,5
2015/7/11,32.9,27.1,26.4,88,59,0,8.5,5
2015/7/12,33.9,28.7,27.4,89,62,0,9.5,4
2015/7/13,34.4,29,27.7,87,61,0,9.3,5
2015/7/14,34.1,28.6,27.5,86,67,0,4.8,4
2015/7/15,33.5,28.4,27.7,89,71,TRACE,6.5,4
2015/7/16,32.8,28,27.3,87,70,Trace,5.2,3
2015/7/17,32.9,26.4,26.2,93,65,1.2,6.2,4
2015/7/18,32.4,28.5,27.6,88,69,0.2,5.3,4
2015/7/19,33.5,28.2,27.1,82,62,trace,6.3,4
2015/7/20,29,26.2,25.2,98,79,46.2,0,0.6
2015/7/21,27.9,25.2,24.5,96,77,51.2,0,1
2015/7/22,28.9,23.9,23.7,98,84,191.3,0,0.4
2015/7/23,29,24.9,25.9,98,81,45,0.3,0.9
2015/7/24,30.1,27.4,26.1,88,78,5.7,1.8,2
2015/7/25,29.8,27.3,25.6,89,77,9.6,0.7,2
2015/7/26,30.4,25.9,24.7,93,70,24.9,1.3,3
2015/7/27,31.6,27.7,25.8,87,70,0.3,5.5,4
2015/7/28,32.9,27.5,25.8,87,61,Trace,5.5,6
2015/7/29,31.6,25.8,26.3,93,67,3.7,5.3,4
2015/7/30,30.9,26.3,25.7,93,68,0.6,3.4,4
2015/7/31,31.8,26.1,25.5,89,67,0,11.4,6
2015/8/1,32.2,26.9,26.1,87,65,0,10.7,6
2015/8/2,32.3,26.8,25.9,87,64,0,11.4,6
2015/8/3,33.3,27.3,26.5,88,59,0,10.3,6
2015/8/4,33.3,26.8,26.2,90,59,0,5.7,4
2015/8/5,33.3,27.6,25.9,85,62,0,10.8,6
2015/8/6,33.1,27.8,26.7,85,59,0,10.6,5
2015/8/7,33.3,28.2,26.6,83,56,0,10,4
2015/8/8,36.3,30,27.2,80,47,0,10.8,5
2015/8/9,34.7,26.9,25.6,94,54,11.6,10,5
2015/8/10,30.6,25.1,23.7,96,71,23.5,0.6,2
2015/8/11,32.8,26.3,25.8,95,54,16.8,6.5,5
2015/8/12,33.7,27.8,26.5,91,63,trace,9.1,6
2015/8/13,29.6,26.4,26,93,81,27.5,0.1,2
2015/8/14,28.8,25.6,25,98,79,18.9,0.2,1
2015/8/15,28.6,24.9,25.5,96,80,24.6,0.3,0.8
2015/8/16,31.2,26.9,25.7,92,78,0.1,0.2,2
2015/8/17,32.4,28.3,26.7,93,70,Trace,8.4,6
2015/8/18,33.8,28.4,26.7,89,65,Trace,10.2,6
2015/8/19,32.8,28.1,26.6,89,65,0,10.4,6
2015/8/20,31.2,26.8,26.1,94,72,6.1,5,2
2015/8/21,33.4,26.9,25.9,88,68,0,7.7,4
2015/8/22,32,28.4,26.3,83,65,trace,6.1,3
2015/8/23,32.9,28,25.8,91,60,3.4,7.6,4
2015/8/24,33.2,28.3,26.4,88,54,0,7.8,4
2015/8/25,34.4,27.9,25.8,79,53,0,9.1,4
2015/8/26,31.7,27.8,26.8,91,69,0.2,1.1,2
2015/8/27,32.4,27,26.3,89,67,0,6.7,4
2015/8/28,31.2,26.9,26,87,69,Trace,4.5,3
2015/8/29,29.6,26.5,26,89,73,0.9,3.1,2
2015/8/30,27.9,25.8,25.5,95,87,9.7,0,1
2015/8/31,29,25.8,25.4,95,80,Trace,0.9,3
2015/9/1,28.9,25.7,25.7,96,83,5.3,0.4,3
2015/9/2,27.7,24.5,24.1,97,88,39,0,0.6
2015/9/3,29,25.8,24.1,94,84,0.2,0.7,3
2015/9/4,32.9,27,25.1,93,66,0,8.7,5
2015/9/5,31.9,27.2,25.2,91,63,0,11,6
2015/9/6,32.3,27.8,25.4,87,69,0,9.7,5
2015/9/7,29.6,26.7,25.1,95,81,7.3,0.5,1
2015/9/8,30.7,26.4,24.3,88,58,0,8.3,4
2015/9/9,31.2,26.5,24.3,84,60,Trace,10.1,5
2015/9/10,31.3,26.5,24.9,84,58,0,7.9,4
2015/9/11,31,26.8,25,84,66,Trace,8.4,4
2015/9/12,30.5,26.2,25.3,84,67,Trace,6.7,3
2015/9/13,31.2,25.8,24,80,56,0,9.2,4
2015/9/14,31.4,25.9,24.3,78,58,0,9.3,5
2015/9/15,31.9,26.5,26.5,81,58,0,9,5
2015/9/16,31,26.9,26,93,70,1.5,2.1,3
2015/9/17,30.6,27.1,26,85,70,Trace,7.1,4
2015/9/18,31.8,26.8,26.3,85,64,Trace,8.6,4
2015/9/19,30.6,26.8,25.5,86,71,0,3.8,2
2015/9/20,31.1,27.1,25.6,85,65,Trace,7,4
2015/9/21,28.7,25.5,25.6,95,66,16.9,0.4,2
2015/9/22,31,26.3,24.8,97,72,2.9,8.8,5
2015/9/23,32,27.3,26.2,91,71,Trace,6.8,3
2015/9/24,32,27.4,25.4,88,61,0,11.1,5
2015/9/25,32.2,28.1,25.7,86,64,0,11,5
2015/9/26,32.2,26.9,26.2,95,71,10.2,4.7,2
2015/9/27,30.2,26.5,24.8,98,69,4.6,0,2
2015/9/28,32.8,25.8,24.7,76,45,0,11.1,4
2015/9/29,31.3,27.4,25.7,70,50,0,10.4,4
2015/9/30,32.7,28.2,25.3,83,62,trace,8.5,4
2015/10/1,31.7,26.4,26.4,88,71,0.3,2.9,3
2015/10/2,31.6,26.5,25.6,93,61,7,4.2,3
2015/10/3,29.7,24.2,22.5,96,67,46.4,1.6,3
2015/10/4,27.8,24.9,22.5,97,89,38.1,0,0.7
2015/10/5,27.8,25.4,24.8,98,89,15.6,0.9,1
2015/10/6,26.8,25.3,23.7,98,95,50.7,0.4,0.9
2015/10/7,27.6,25,22.6,98,82,5.8,0.7,1
2015/10/8,30,26.1,23.4,91,60,0,10.6,4
2015/10/9,29.4,24.8,23.6,78,60,Trace,7.1,3
2015/10/10,26.6,21.1,22.4,90,69,1,0.6,2
2015/10/11,22.1,18.5,20.5,93,67,2,0,0.8
2015/10/12,24.9,21,20.5,80,59,Trace,0,2
2015/10/13,27.8,23.3,21.7,81,55,trace,10.5,4
2015/10/14,28.2,23.1,21.8,85,64,0,7.4,3
2015/10/15,28.7,23.1,21.4,85,66,0,9.1,3
2015/10/16,29.4,23.3,22.5,85,55,0,10.5,3
2015/10/17,30.8,23.6,22.5,84,37,0,10.5,4
